"Data","Y","X","moderator","X_coef","X_pvalue","X_ci_lwr","X_ci_upr","moderator_coef","moderator_pvalue","moderator_ci_lwr","moderator_ci_upr","interaction_coef","interaction_pvalue","interaction_ci_lwr","interaction_ci_upr","significant"
"jhs","cvd_10y_noHF","nSES","PhysAct",0.640723774390587,0.00131299264374572,0.253232482977748,1.03553021543576,-0.0922859316557976,0.366763038691597,-0.295356604163386,0.10599978403033,-0.257962270509419,0.00929312798070956,-0.449612757299697,-0.0603505657678857,"Y"
"jhs","cvd_10y_noHF","nSES","currentSmoker",0.216935317348655,0.429340074299015,-0.334631030324216,0.744659060432888,0.631995833234925,0.00251635391051436,0.206514387229036,1.03006694742757,-0.0161361335395926,0.942326000611702,-0.434047229018798,0.443324701400673,"N"
"jhs","cvd_10y_noHF","nSES","alc",0.284227295974248,0.26432419311511,-0.208435259849321,0.791339486508034,0.0302521031201318,0.849865525281399,-0.284194372402706,0.343098491127837,-0.0593526143035263,0.715638442663934,-0.377918512020905,0.261937672467944,"N"
"jhs","cvd_10y_noHF","nFavFood","FamIncome",0.258669700339526,0.156347797643192,-0.102778527772406,0.613604048084146,0.0618459421035391,0.469117383890801,-0.104684501469492,0.230395764793379,-0.096702069378633,0.17885752329745,-0.238222900593395,0.0439982606682206,"N"
"jhs","cvd_10y_noHF","nFavFood","nutrition",0.209547240749109,0.267003654108921,-0.162881891880858,0.577862257046656,0.0640818984639739,0.638339749288312,-0.206980263769693,0.328055582120406,-0.125309648067337,0.31117796813057,-0.370995828774968,0.114982102034969,"N"
"jhs","cvd_10y_noHF","nFavFood","PhysAct",-0.163894161853859,0.307341712397731,-0.481959732806934,0.147988724273754,-0.137335914647397,0.172040926183792,-0.337735716834379,0.0569701593170407,0.129495896725367,0.164660899904739,-0.0545142924628856,0.311351996484336,"N"
"jhs","cvd_10y_noHF","nFavFood","currentSmoker",0.1353979123546,0.555327824044461,-0.310981326595374,0.591678128057565,0.635553857059258,0.0013626597264061,0.236812396467925,1.0165072201488,-0.0914077762364057,0.635174875664969,-0.480806714719688,0.278070391725435,"N"
"jhs","cvd_10y_noHF","nFavFood","alc",-0.114555280952252,0.563402229701469,-0.507436784873652,0.270907232566676,0.00175084112645488,0.991088835877367,-0.307547162869612,0.307611623740645,0.106032723830451,0.423433953088093,-0.155261687096585,0.364864353733307,"N"
"jhs","cvd_10y_noHF","nPhysFac","FamIncome",0.197498032937197,0.317224128466338,-0.208317490668729,0.568786825827077,0.0462857031889884,0.584596341084315,-0.118916020185307,0.213158490718753,-0.0740758269952702,0.353556517245284,-0.231342011916381,0.0824102234195509,"N"
"jhs","cvd_10y_noHF","nPhysFac","nutrition",0.0702673199341052,0.738880952632201,-0.347687672656709,0.481739726550382,0.0453249883651749,0.738236278596014,-0.224347730947499,0.307858904137062,-0.03328735598035,0.820442002994592,-0.33495364777435,0.24232981563817,"N"
"jhs","cvd_10y_noHF","nPhysFac","PhysAct",-0.188272252712505,0.319767945694013,-0.569753116446397,0.173888969379049,-0.115698564487991,0.246737163254176,-0.314555511780473,0.0774512588510137,0.134052084022079,0.191945638690347,-0.0744615174486828,0.329895154930121,"N"
"jhs","cvd_10y_noHF","nPhysFac","currentSmoker",-0.0225552088347141,0.926208282483211,-0.498156334907912,0.464479999720939,0.625561778281141,0.00159903764769073,0.227318770913997,1.00602366966535,0.0406927670423878,0.832306012869912,-0.361922122931451,0.398794415026183,"N"
"jhs","cvd_10y_noHF","nPhysFac","alc",-0.191441089863211,0.415120277303949,-0.670923795454982,0.254504747989225,0.0187994264909778,0.903844486007719,-0.288099978133038,0.32250882975627,0.15179850342521,0.312177119303,-0.146387406507071,0.446379625401321,"N"
"jhs","cvd_10y_noHF","nRS","FamIncome",-0.215287130412334,0.371306040559772,-0.680767552731134,0.264171260393283,0.0286469581998182,0.741263761100375,-0.140297957030895,0.200052850521312,0.0769964397591197,0.37307521939906,-0.092484009933142,0.246524088858839,"N"
"jhs","cvd_10y_noHF","nRS","nutrition",0.0674158040020659,0.765730632577819,-0.375805807847539,0.513037399377491,0.06107598276688,0.662496858143438,-0.217969754825321,0.331525780843765,-0.0601536940759257,0.684071718598751,-0.344521272274538,0.237703786839526,"N"
"jhs","cvd_10y_noHF","nRS","PhysAct",0.0502376952074232,0.796585359304481,-0.328142339730212,0.436695866275701,-0.114160486476756,0.261537599142766,-0.316457954535458,0.0826601782646445,-0.0408055476265129,0.696960571063571,-0.243309509486842,0.168264929755742,"N"
"jhs","cvd_10y_noHF","nRS","currentSmoker",0.324120188059608,0.211922145428277,-0.190629289981736,0.830350199257852,0.683301012389167,0.00063202365826262,0.281493761778003,1.06715739285977,-0.289786223742804,0.155001282509925,-0.679760164345639,0.123072452728992,"N"
"jhs","cvd_10y_noHF","nRS","alc",-0.388549451154906,0.111898216237733,-0.864860392050437,0.0951193144643986,-0.0492128364113011,0.760258228601402,-0.368217863426375,0.264947635226054,0.264618186466888,0.105418884358694,-0.0521238160778446,0.590202250301325,"N"
